system:index,id,temperature_2m,time,total_precipitation_sum,latitude,longitude
303,201004,282.9244654,2010-04-01 0:00:00,0.1665595788,-120.688658421457000,38.31314687
304,201005,286.2130968,2010-05-01 0:00:00,0.07310256729,-120.688658421457000,38.31314687
305,201006,293.5838943,2010-06-01 0:00:00,8.43E-04,-120.688658421457000,38.31314687
306,201007,296.672913,2010-07-01 0:00:00,3.06E-05,-120.688658421457000,38.31314687
307,201008,295.1340008,2010-08-01 0:00:00,7.22E-04,-120.688658421457000,38.31314687
308,201009,294.5157081,2010-09-01 0:00:00,2.82E-04,-120.688658421457000,38.31314687
309,201010,289.4082126,2010-10-01 0:00:00,0.1473616932,-120.688658421457000,38.31314687
310,201011,282.5165931,2010-11-01 0:00:00,0.1436544916,-120.688658421457000,38.31314687
311,201012,281.2702249,2010-12-01 0:00:00,0.2927798224,-120.688658421457000,38.31314687
312,201001,280.410513,2010-01-01 0:00:00,0.2411099728,-120.598826893045000,38.31314687
313,201002,280.695086,2010-02-01 0:00:00,0.1380238886,-120.598826893045000,38.31314687
314,201003,281.8417808,2010-03-01 0:00:00,0.1224960473,-120.598826893045000,38.31314687
315,201004,282.1236679,2010-04-01 0:00:00,0.181825744,-120.598826893045000,38.31314687
316,201005,285.4495798,2010-05-01 0:00:00,0.08357361326,-120.598826893045000,38.31314687
317,201006,292.997748,2010-06-01 0:00:00,9.00E-04,-120.598826893045000,38.31314687
318,201007,296.7346779,2010-07-01 0:00:00,1.24E-04,-120.598826893045000,38.31314687
319,201008,295.1495444,2010-08-01 0:00:00,8.32E-04,-120.598826893045000,38.31314687
320,201009,294.0995569,2010-09-01 0:00:00,7.12E-04,-120.598826893045000,38.31314687
321,201010,288.9098901,2010-10-01 0:00:00,0.1577621076,-120.598826893045000,38.31314687
322,201011,281.9731985,2010-11-01 0:00:00,0.1588205358,-120.598826893045000,38.31314687
323,201012,280.6291746,2010-12-01 0:00:00,0.3197992486,-120.598826893045000,38.31314687
324,201001,279.2153134,2010-01-01 0:00:00,0.2509159352,-120.508995364633000,38.31314687
325,201002,279.4819483,2010-02-01 0:00:00,0.1509625818,-120.508995364633000,38.31314687
326,201003,280.5681936,2010-03-01 0:00:00,0.1384046611,-120.508995364633000,38.31314687
327,201004,280.8085149,2010-04-01 0:00:00,0.1920376587,-120.508995364633000,38.31314687
328,201005,284.2766127,2010-05-01 0:00:00,0.09586686263,-120.508995364633000,38.31314687
329,201006,292.0709061,2010-06-01 0:00:00,0.001338651456,-120.508995364633000,38.31314687
330,201007,296.3388498,2010-07-01 0:00:00,5.35E-04,-120.508995364633000,38.31314687
331,201008,294.6477015,2010-08-01 0:00:00,0.001311945251,-120.508995364633000,38.31314687
332,201009,293.2061622,2010-09-01 0:00:00,0.002358386881,-120.508995364633000,38.31314687
333,201010,287.9443953,2010-10-01 0:00:00,0.166457263,-120.508995364633000,38.31314687
334,201011,280.7570337,2010-11-01 0:00:00,0.1798005959,-120.508995364633000,38.31314687
335,201012,279.3225629,2010-12-01 0:00:00,0.3522669268,-120.508995364633000,38.31314687
336,201001,282.1961576,2010-01-01 0:00:00,0.2341149058,-121.766636762401000,38.4029784
337,201002,283.4661431,2010-02-01 0:00:00,0.09227198913,-121.766636762401000,38.4029784
338,201003,284.6663513,2010-03-01 0:00:00,0.05416790517,-121.766636762401000,38.4029784
339,201004,285.5875785,2010-04-01 0:00:00,0.07388112132,-121.766636762401000,38.4029784
340,201005,289.3580008,2010-05-01 0:00:00,0.02377865085,-121.766636762401000,38.4029784
341,201006,295.4400792,2010-06-01 0:00:00,5.01E-04,-121.766636762401000,38.4029784
342,201007,295.085508,2010-07-01 0:00:00,5.06E-05,-121.766636762401000,38.4029784
343,201008,294.0362658,2010-08-01 0:00:00,8.02E-04,-121.766636762401000,38.4029784
344,201009,295.7720639,2010-09-01 0:00:00,7.78E-04,-121.766636762401000,38.4029784
345,201010,291.2566302,2010-10-01 0:00:00,0.05599617699,-121.766636762401000,38.4029784
346,201011,285.3889564,2010-11-01 0:00:00,0.05995218066,-121.766636762401000,38.4029784
347,201012,283.0170327,2010-12-01 0:00:00,0.1595578534,-121.766636762401000,38.4029784
348,201001,282.0830627,2010-01-01 0:00:00,0.2284538504,-121.676805233989000,38.4029784
349,201002,283.4089735,2010-02-01 0:00:00,0.09120829954,-121.676805233989000,38.4029784
350,201003,284.6329775,2010-03-01 0:00:00,0.05557019385,-121.676805233989000,38.4029784
351,201004,285.6226615,2010-04-01 0:00:00,0.07471181635,-121.676805233989000,38.4029784
352,201005,289.5202835,2010-05-01 0:00:00,0.02319032321,-121.676805233989000,38.4029784
353,201006,295.6007401,2010-06-01 0:00:00,6.06E-04,-121.676805233989000,38.4029784
354,201007,295.299047,2010-07-01 0:00:00,4.07E-05,-121.676805233989000,38.4029784
355,201008,294.2002757,2010-08-01 0:00:00,0.001023041538,-121.676805233989000,38.4029784
356,201009,295.8462203,2010-09-01 0:00:00,8.69E-04,-121.676805233989000,38.4029784
357,201010,291.3616894,2010-10-01 0:00:00,0.05736641327,-121.676805233989000,38.4029784
358,201011,285.2346541,2010-11-01 0:00:00,0.06297117082,-121.676805233989000,38.4029784
359,201012,282.9328567,2010-12-01 0:00:00,0.1595779551,-121.676805233989000,38.4029784
360,201001,282.0780145,2010-01-01 0:00:00,0.226644462,-121.586973705577000,38.4029784
361,201002,283.4478384,2010-02-01 0:00:00,0.09209698989,-121.586973705577000,38.4029784
362,201003,284.6673147,2010-03-01 0:00:00,0.05777489515,-121.586973705577000,38.4029784
363,201004,285.7211424,2010-04-01 0:00:00,0.07885931615,-121.586973705577000,38.4029784
364,201005,289.5748948,2010-05-01 0:00:00,0.02372369537,-121.586973705577000,38.4029784
365,201006,295.6581755,2010-06-01 0:00:00,6.04E-04,-121.586973705577000,38.4029784
366,201007,295.4283681,2010-07-01 0:00:00,3.76E-05,-121.586973705577000,38.4029784
367,201008,294.2959999,2010-08-01 0:00:00,0.001295643381,-121.586973705577000,38.4029784
368,201009,295.9043936,2010-09-01 0:00:00,8.69E-04,-121.586973705577000,38.4029784
369,201010,291.4295421,2010-10-01 0:00:00,0.06211726108,-121.586973705577000,38.4029784
370,201011,285.0992049,2010-11-01 0:00:00,0.06833137182,-121.586973705577000,38.4029784
371,201012,282.9249418,2010-12-01 0:00:00,0.1647750629,-121.586973705577000,38.4029784
372,201001,282.1155912,2010-01-01 0:00:00,0.2289252039,-121.497142177165000,38.4029784
373,201002,283.5279397,2010-02-01 0:00:00,0.09490351929,-121.497142177165000,38.4029784
374,201003,284.6646449,2010-03-01 0:00:00,0.0607219574,-121.497142177165000,38.4029784
375,201004,285.7010604,2010-04-01 0:00:00,0.08638003651,-121.497142177165000,38.4029784
376,201005,289.5685577,2010-05-01 0:00:00,0.02542734513,-121.497142177165000,38.4029784
377,201006,295.7677214,2010-06-01 0:00:00,4.85E-04,-121.497142177165000,38.4029784
378,201007,295.5653205,2010-07-01 0:00:00,3.54E-05,-121.497142177165000,38.4029784
379,201008,294.3613718,2010-08-01 0:00:00,0.00162658327,-121.497142177165000,38.4029784
380,201009,295.9436867,2010-09-01 0:00:00,7.60E-04,-121.497142177165000,38.4029784
381,201010,291.399799,2010-10-01 0:00:00,0.07046681383,-121.497142177165000,38.4029784
382,201011,284.8724173,2010-11-01 0:00:00,0.07609286514,-121.497142177165000,38.4029784
383,201012,282.9360463,2010-12-01 0:00:00,0.1752674473,-121.497142177165000,38.4029784
384,201001,282.1098342,2010-01-01 0:00:00,0.2315292563,-121.407310648753000,38.4029784
385,201002,283.5209032,2010-02-01 0:00:00,0.09798977329,-121.407310648753000,38.4029784
386,201003,284.5808575,2010-03-01 0:00:00,0.06369570764,-121.407310648753000,38.4029784
387,201004,285.6013697,2010-04-01 0:00:00,0.0941384602,-121.407310648753000,38.4029784
388,201005,289.4161404,2010-05-01 0:00:00,0.02725324402,-121.407310648753000,38.4029784
389,201006,295.7562658,2010-06-01 0:00:00,3.56E-04,-121.407310648753000,38.4029784
390,201007,295.6469291,2010-07-01 0:00:00,3.55E-05,-121.407310648753000,38.4029784
391,201008,294.3755346,2010-08-01 0:00:00,0.001973437599,-121.407310648753000,38.4029784
392,201009,295.889577,2010-09-01 0:00:00,6.41E-04,-121.407310648753000,38.4029784
393,201010,291.3092097,2010-10-01 0:00:00,0.07909488419,-121.407310648753000,38.4029784
394,201011,284.5503252,2010-11-01 0:00:00,0.08399355021,-121.407310648753000,38.4029784
395,201012,282.8893576,2010-12-01 0:00:00,0.1861469788,-121.407310648753000,38.4029784
396,201001,282.1028381,2010-01-01 0:00:00,0.23380672,-121.317479120341000,38.4029784
397,201002,283.4655531,2010-02-01 0:00:00,0.101316234,-121.317479120341000,38.4029784
398,201003,284.4551408,2010-03-01 0:00:00,0.06721692653,-121.317479120341000,38.4029784
399,201004,285.4679251,2010-04-01 0:00:00,0.1021608878,-121.317479120341000,38.4029784
400,201005,289.2047986,2010-05-01 0:00:00,0.0300082452,-121.317479120341000,38.4029784
401,201006,295.6664708,2010-06-01 0:00:00,3.01E-04,-121.317479120341000,38.4029784
402,201007,295.7290994,2010-07-01 0:00:00,3.49E-05,-121.317479120341000,38.4029784
403,201008,294.3910835,2010-08-01 0:00:00,0.002178283862,-121.317479120341000,38.4029784
404,201009,295.764661,2010-09-01 0:00:00,5.24E-04,-121.317479120341000,38.4029784
405,201010,291.1547343,2010-10-01 0:00:00,0.08793331423,-121.317479120341000,38.4029784
406,201011,284.2091252,2010-11-01 0:00:00,0.09192500618,-121.317479120341000,38.4029784
407,201012,282.8406713,2010-12-01 0:00:00,0.1978271497,-121.317479120341000,38.4029784
408,201001,282.1222013,2010-01-01 0:00:00,0.2347410079,-121.227647591929000,38.4029784
409,201002,283.4258192,2010-02-01 0:00:00,0.1047494019,-121.227647591929000,38.4029784
410,201003,284.3518509,2010-03-01 0:00:00,0.07253236445,-121.227647591929000,38.4029784
411,201004,285.3495712,2010-04-01 0:00:00,0.1108565498,-121.227647591929000,38.4029784
412,201005,288.9836046,2010-05-01 0:00:00,0.03543141851,-121.227647591929000,38.4029784
413,201006,295.5837913,2010-06-01 0:00:00,4.66E-04,-121.227647591929000,38.4029784
414,201007,295.9447045,2010-07-01 0:00:00,3.46E-05,-121.227647591929000,38.4029784
415,201008,294.5264292,2010-08-01 0:00:00,0.001894491247,-121.227647591929000,38.4029784
416,201009,295.6562328,2010-09-01 0:00:00,4.43E-04,-121.227647591929000,38.4029784
417,201010,291.0099904,2010-10-01 0:00:00,0.09759175518,-121.227647591929000,38.4029784
418,201011,283.9437389,2010-11-01 0:00:00,0.0999673864,-121.227647591929000,38.4029784
419,201012,282.8171944,2010-12-01 0:00:00,0.2115306897,-121.227647591929000,38.4029784
420,201001,282.1438537,2010-01-01 0:00:00,0.2352101561,-121.137816063517000,38.4029784
421,201002,283.4077644,2010-02-01 0:00:00,0.1087373848,-121.137816063517000,38.4029784
422,201003,284.2846597,2010-03-01 0:00:00,0.07879402609,-121.137816063517000,38.4029784
423,201004,285.3128443,2010-04-01 0:00:00,0.1201141346,-121.137816063517000,38.4029784
424,201005,288.7679366,2010-05-01 0:00:00,0.04241787264,-121.137816063517000,38.4029784
425,201006,295.4770014,2010-06-01 0:00:00,7.47E-04,-121.137816063517000,38.4029784
426,201007,296.2738481,2010-07-01 0:00:00,3.12E-05,-121.137816063517000,38.4029784
427,201008,294.8182429,2010-08-01 0:00:00,0.001390772394,-121.137816063517000,38.4029784
428,201009,295.7628842,2010-09-01 0:00:00,3.62E-04,-121.137816063517000,38.4029784
429,201010,291.0642342,2010-10-01 0:00:00,0.1075481299,-121.137816063517000,38.4029784
430,201011,283.7685191,2010-11-01 0:00:00,0.1081407627,-121.137816063517000,38.4029784
431,201012,282.8337933,2010-12-01 0:00:00,0.2268327815,-121.137816063517000,38.4029784
432,201001,282.1950524,2010-01-01 0:00:00,0.2357591148,-121.047984535105000,38.4029784
433,201002,283.290109,2010-02-01 0:00:00,0.1128022726,-121.047984535105000,38.4029784
434,201003,284.194375,2010-03-01 0:00:00,0.08506891997,-121.047984535105000,38.4029784
435,201004,285.1427271,2010-04-01 0:00:00,0.1294266302,-121.047984535105000,38.4029784
436,201005,288.4686123,2010-05-01 0:00:00,0.04943599174,-121.047984535105000,38.4029784
437,201006,295.4544537,2010-06-01 0:00:00,0.001032805122,-121.047984535105000,38.4029784
438,201007,296.7414535,2010-07-01 0:00:00,3.14E-05,-121.047984535105000,38.4029784
439,201008,295.2414489,2010-08-01 0:00:00,8.95E-04,-121.047984535105000,38.4029784
440,201009,295.8145498,2010-09-01 0:00:00,2.72E-04,-121.047984535105000,38.4029784
441,201010,290.9422558,2010-10-01 0:00:00,0.1174970392,-121.047984535105000,38.4029784
442,201011,283.649799,2010-11-01 0:00:00,0.1163593343,-121.047984535105000,38.4029784
443,201012,282.7977997,2010-12-01 0:00:00,0.2422773731,-121.047984535105000,38.4029784
444,201001,282.1950524,2010-01-01 0:00:00,0.2357591148,-120.958153006693000,38.4029784
445,201002,283.290109,2010-02-01 0:00:00,0.1128022726,-120.958153006693000,38.4029784
446,201003,284.194375,2010-03-01 0:00:00,0.08506891997,-120.958153006693000,38.4029784
447,201004,285.1427271,2010-04-01 0:00:00,0.1294266302,-120.958153006693000,38.4029784
448,201005,288.4686123,2010-05-01 0:00:00,0.04943599174,-120.958153006693000,38.4029784
449,201006,295.4544537,2010-06-01 0:00:00,0.001032805122,-120.958153006693000,38.4029784
450,201007,296.7414535,2010-07-01 0:00:00,3.14E-05,-120.958153006693000,38.4029784
451,201008,295.2414489,2010-08-01 0:00:00,8.95E-04,-120.958153006693000,38.4029784
452,201009,295.8145498,2010-09-01 0:00:00,2.72E-04,-120.958153006693000,38.4029784
453,201010,290.9422558,2010-10-01 0:00:00,0.1174970392,-120.958153006693000,38.4029784
454,201011,283.649799,2010-11-01 0:00:00,0.1163593343,-120.958153006693000,38.4029784
455,201012,282.7977997,2010-12-01 0:00:00,0.2422773731,-120.958153006693000,38.4029784
456,201001,281.8119012,2010-01-01 0:00:00,0.2365579959,-120.868321478281000,38.4029784
457,201002,282.6316239,2010-02-01 0:00:00,0.1178903635,-120.868321478281000,38.4029784
458,201003,283.6278926,2010-03-01 0:00:00,0.09431138011,-120.868321478281000,38.4029784
459,201004,284.3690102,2010-04-01 0:00:00,0.1421287227,-120.868321478281000,38.4029784
460,201005,287.624248,2010-05-01 0:00:00,0.05827060709,-120.868321478281000,38.4029784
461,201006,294.7638396,2010-06-01 0:00:00,0.001159792818,-120.868321478281000,38.4029784
462,201007,296.7711284,2010-07-01 0:00:00,3.14E-05,-120.868321478281000,38.4029784
463,201008,295.2439664,2010-08-01 0:00:00,6.40E-04,-120.868321478281000,38.4029784
464,201009,295.3709572,2010-09-01 0:00:00,2.77E-04,-120.868321478281000,38.4029784
465,201010,290.3751014,2010-10-01 0:00:00,0.129010481,-120.868321478281000,38.4029784
466,201011,283.2799205,2010-11-01 0:00:00,0.1270386091,-120.868321478281000,38.4029784
467,201012,282.2789509,2010-12-01 0:00:00,0.2607254428,-120.868321478281000,38.4029784
468,201001,281.0527761,2010-01-01 0:00:00,0.2388653215,-120.778489949869000,38.4029784
469,201002,281.6297115,2010-02-01 0:00:00,0.1248238887,-120.778489949869000,38.4029784
470,201003,282.6932645,2010-03-01 0:00:00,0.1063578066,-120.778489949869000,38.4029784
471,201004,283.194531,2010-04-01 0:00:00,0.1589474845,-120.778489949869000,38.4029784
472,201005,286.4620572,2010-05-01 0:00:00,0.06889966497,-120.778489949869000,38.4029784
473,201006,293.7895964,2010-06-01 0:00:00,0.001122912444,-120.778489949869000,38.4029784
474,201007,296.5595635,2010-07-01 0:00:00,3.11E-05,-120.778489949869000,38.4029784
475,201008,294.9657065,2010-08-01 0:00:00,6.35E-04,-120.778489949869000,38.4029784
476,201009,294.5964997,2010-09-01 0:00:00,3.24E-04,-120.778489949869000,38.4029784
477,201010,289.5276473,2010-10-01 0:00:00,0.141572756,-120.778489949869000,38.4029784
478,201011,282.61008,2010-11-01 0:00:00,0.1403804084,-120.778489949869000,38.4029784
479,201012,281.4118973,2010-12-01 0:00:00,0.2840872896,-120.778489949869000,38.4029784
480,201001,280.4163908,2010-01-01 0:00:00,0.2412658539,-120.688658421457000,38.4029784
481,201002,280.7908385,2010-02-01 0:00:00,0.1319819595,-120.688658421457000,38.4029784
482,201003,281.9148838,2010-03-01 0:00:00,0.1189315406,-120.688658421457000,38.4029784
483,201004,282.1805716,2010-04-01 0:00:00,0.1763966549,-120.688658421457000,38.4029784
484,201005,285.4646693,2010-05-01 0:00:00,0.07987146446,-120.688658421457000,38.4029784
485,201006,292.9494949,2010-06-01 0:00:00,0.001060476579,-120.688658421457000,38.4029784
486,201007,296.386851,2010-07-01 0:00:00,3.06E-05,-120.688658421457000,38.4029784
487,201008,294.7196469,2010-08-01 0:00:00,6.73E-04,-120.688658421457000,38.4029784
488,201009,293.9315176,2010-09-01 0:00:00,3.81E-04,-120.688658421457000,38.4029784
489,201010,288.8494902,2010-10-01 0:00:00,0.1544168566,-120.688658421457000,38.4029784
490,201011,282.0296628,2010-11-01 0:00:00,0.1541805228,-120.688658421457000,38.4029784
491,201012,280.6784648,2010-12-01 0:00:00,0.3080549133,-120.688658421457000,38.4029784
492,201001,279.9374236,2010-01-01 0:00:00,0.2441183831,-120.598826893045000,38.4029784
493,201002,280.1500362,2010-02-01 0:00:00,0.1395629103,-120.598826893045000,38.4029784
494,201003,281.3079266,2010-03-01 0:00:00,0.1318450359,-120.598826893045000,38.4029784
495,201004,281.477273,2010-04-01 0:00:00,0.1933552641,-120.598826893045000,38.4029784
496,201005,284.8089469,2010-05-01 0:00:00,0.09103410313,-120.598826893045000,38.4029784
497,201006,292.4952035,2010-06-01 0:00:00,0.001035174407,-120.598826893045000,38.4029784
498,201007,296.5894694,2010-07-01 0:00:00,6.03E-05,-120.598826893045000,38.4029784
499,201008,294.8852136,2010-08-01 0:00:00,7.44E-04,-120.598826893045000,38.4029784
500,201009,293.6079499,2010-09-01 0:00:00,5.56E-04,-120.598826893045000,38.4029784
501,201010,288.4427992,2010-10-01 0:00:00,0.1671175037,-120.598826893045000,38.4029784
502,201011,281.4942814,2010-11-01 0:00:00,0.1685634216,-120.598826893045000,38.4029784
503,201012,280.1231131,2010-12-01 0:00:00,0.332538907,-120.598826893045000,38.4029784
504,201001,278.7892408,2010-01-01 0:00:00,0.2538477238,-120.508995364633000,38.4029784
505,201002,279.0206039,2010-02-01 0:00:00,0.1527837123,-120.508995364633000,38.4029784
506,201003,280.0663639,2010-03-01 0:00:00,0.1471173552,-120.508995364633000,38.4029784
507,201004,280.2072779,2010-04-01 0:00:00,0.2017515618,-120.508995364633000,38.4029784
508,201005,283.7363978,2010-05-01 0:00:00,0.1030466593,-120.508995364633000,38.4029784
509,201006,291.6909988,2010-06-01 0:00:00,0.001794582285,-120.508995364633000,38.4029784
510,201007,296.1916147,2010-07-01 0:00:00,7.67E-04,-120.508995364633000,38.4029784
511,201008,294.4028206,2010-08-01 0:00:00,0.001687976054,-120.508995364633000,38.4029784
512,201009,292.8020363,2010-09-01 0:00:00,0.002696240909,-120.508995364633000,38.4029784
513,201010,287.5388436,2010-10-01 0:00:00,0.1750512097,-120.508995364633000,38.4029784
514,201011,280.3540416,2010-11-01 0:00:00,0.1882031372,-120.508995364633000,38.4029784
515,201012,278.739156,2010-12-01 0:00:00,0.3633190138,-120.508995364633000,38.4029784
516,201001,282.2456787,2010-01-01 0:00:00,0.2332051452,-121.766636762401000,38.49280992
517,201002,283.5076354,2010-02-01 0:00:00,0.08926660373,-121.766636762401000,38.49280992
518,201003,284.7205951,2010-03-01 0:00:00,0.05387102934,-121.766636762401000,38.49280992
519,201004,285.7420191,2010-04-01 0:00:00,0.07191382531,-121.766636762401000,38.49280992
520,201005,289.6896777,2010-05-01 0:00:00,0.0236226804,-121.766636762401000,38.49280992
521,201006,296.0878928,2010-06-01 0:00:00,7.48E-04,-121.766636762401000,38.49280992
522,201007,296.1709782,2010-07-01 0:00:00,4.23E-05,-121.766636762401000,38.49280992
523,201008,294.9228979,2010-08-01 0:00:00,8.29E-04,-121.766636762401000,38.49280992
524,201009,296.3013093,2010-09-01 0:00:00,0.00133612252,-121.766636762401000,38.49280992
525,201010,291.4928165,2010-10-01 0:00:00,0.05128472784,-121.766636762401000,38.49280992
526,201011,285.5156871,2010-11-01 0:00:00,0.05834258703,-121.766636762401000,38.49280992
527,201012,282.980703,2010-12-01 0:00:00,0.1565567148,-121.766636762401000,38.49280992
528,201001,282.1688716,2010-01-01 0:00:00,0.2279062029,-121.676805233989000,38.49280992
529,201002,283.4680352,2010-02-01 0:00:00,0.08982398166,-121.676805233989000,38.49280992
530,201003,284.6807792,2010-03-01 0:00:00,0.05569983395,-121.676805233989000,38.49280992
531,201004,285.770966,2010-04-01 0:00:00,0.07347710613,-121.676805233989000,38.49280992
532,201005,289.8220754,2010-05-01 0:00:00,0.02334322402,-121.676805233989000,38.49280992
533,201006,296.1844504,2010-06-01 0:00:00,8.38E-04,-121.676805233989000,38.49280992
534,201007,296.2396132,2010-07-01 0:00:00,3.88E-05,-121.676805233989000,38.49280992
535,201008,294.9554342,2010-08-01 0:00:00,0.001018124155,-121.676805233989000,38.49280992
536,201009,296.3028718,2010-09-01 0:00:00,0.001444275148,-121.676805233989000,38.49280992
537,201010,291.5520981,2010-10-01 0:00:00,0.05287599304,-121.676805233989000,38.49280992
538,201011,285.3783336,2010-11-01 0:00:00,0.0616119465,-121.676805233989000,38.49280992
539,201012,282.9129001,2010-12-01 0:00:00,0.1581499023,-121.676805233989000,38.49280992
540,201001,282.1354899,2010-01-01 0:00:00,0.2258798089,-121.586973705577000,38.49280992
541,201002,283.4575139,2010-02-01 0:00:00,0.09086043193,-121.586973705577000,38.49280992
542,201003,284.6250889,2010-03-01 0:00:00,0.05832331749,-121.586973705577000,38.49280992
543,201004,285.7462753,2010-04-01 0:00:00,0.07781519178,-121.586973705577000,38.49280992
544,201005,289.8487497,2010-05-01 0:00:00,0.02377173671,-121.586973705577000,38.49280992
545,201006,296.2822722,2010-06-01 0:00:00,8.44E-04,-121.586973705577000,38.49280992
546,201007,296.3499779,2010-07-01 0:00:00,3.57E-05,-121.586973705577000,38.49280992
547,201008,295.0102503,2010-08-01 0:00:00,0.001195209554,-121.586973705577000,38.49280992
548,201009,296.3322771,2010-09-01 0:00:00,0.001481095917,-121.586973705577000,38.49280992
549,201010,291.5832693,2010-10-01 0:00:00,0.05740266779,-121.586973705577000,38.49280992
550,201011,285.198874,2010-11-01 0:00:00,0.06715340522,-121.586973705577000,38.49280992
551,201012,282.8802903,2010-12-01 0:00:00,0.1639804882,-121.586973705577000,38.49280992
552,201001,282.1751142,2010-01-01 0:00:00,0.2298478242,-121.497142177165000,38.49280992
553,201002,283.528024,2010-02-01 0:00:00,0.09321521773,-121.497142177165000,38.49280992
554,201003,284.6103906,2010-03-01 0:00:00,0.06230832012,-121.497142177165000,38.49280992
555,201004,285.6919459,2010-04-01 0:00:00,0.08718088452,-121.497142177165000,38.49280992
556,201005,289.72989,2010-05-01 0:00:00,0.02559189865,-121.497142177165000,38.49280992
557,201006,296.2909066,2010-06-01 0:00:00,6.91E-04,-121.497142177165000,38.49280992
558,201007,296.402455,2010-07-01 0:00:00,3.32E-05,-121.497142177165000,38.49280992
559,201008,295.0106441,2010-08-01 0:00:00,0.00137712293,-121.497142177165000,38.49280992
560,201009,296.3528175,2010-09-01 0:00:00,0.001374150283,-121.497142177165000,38.49280992
561,201010,291.5692352,2010-10-01 0:00:00,0.06727814415,-121.497142177165000,38.49280992
562,201011,284.9534041,2010-11-01 0:00:00,0.0766928753,-121.497142177165000,38.49280992
563,201012,282.9037383,2010-12-01 0:00:00,0.1775234384,-121.497142177165000,38.49280992
564,201001,282.1528397,2010-01-01 0:00:00,0.2337504979,-121.407310648753000,38.49280992
565,201002,283.5111434,2010-02-01 0:00:00,0.0956067647,-121.407310648753000,38.49280992
566,201003,284.4836186,2010-03-01 0:00:00,0.06624775501,-121.407310648753000,38.49280992
567,201004,285.5513833,2010-04-01 0:00:00,0.09647605006,-121.407310648753000,38.49280992
568,201005,289.5188711,2010-05-01 0:00:00,0.0274045057,-121.407310648753000,38.49280992
569,201006,296.194642,2010-06-01 0:00:00,5.42E-04,-121.407310648753000,38.49280992
570,201007,296.3657867,2010-07-01 0:00:00,3.16E-05,-121.407310648753000,38.49280992
571,201008,294.9131191,2010-08-01 0:00:00,0.001568692258,-121.407310648753000,38.49280992
572,201009,296.1839536,2010-09-01 0:00:00,0.001272181637,-121.407310648753000,38.49280992
573,201010,291.4572061,2010-10-01 0:00:00,0.07709794977,-121.407310648753000,38.49280992
574,201011,284.5425127,2010-11-01 0:00:00,0.08615588752,-121.407310648753000,38.49280992
575,201012,282.8496887,2010-12-01 0:00:00,0.1909612161,-121.407310648753000,38.49280992
576,201001,282.1441189,2010-01-01 0:00:00,0.2376440819,-121.317479120341000,38.49280992
577,201002,283.4569355,2010-02-01 0:00:00,0.09858203485,-121.317479120341000,38.49280992
578,201003,284.3909134,2010-03-01 0:00:00,0.07070142897,-121.317479120341000,38.49280992
579,201004,285.4450139,2010-04-01 0:00:00,0.1062206197,-121.317479120341000,38.49280992
580,201005,289.2710211,2010-05-01 0:00:00,0.03016552696,-121.317479120341000,38.49280992
581,201006,296.0494922,2010-06-01 0:00:00,4.60E-04,-121.317479120341000,38.49280992
582,201007,296.3511698,2010-07-01 0:00:00,3.36E-05,-121.317479120341000,38.49280992
583,201008,294.8475792,2010-08-01 0:00:00,0.001658114127,-121.317479120341000,38.49280992
584,201009,295.9641511,2010-09-01 0:00:00,0.001151661045,-121.317479120341000,38.49280992
585,201010,291.3116878,2010-10-01 0:00:00,0.08706474045,-121.317479120341000,38.49280992
586,201011,284.2021373,2010-11-01 0:00:00,0.0957647672,-121.317479120341000,38.49280992
587,201012,282.8206832,2010-12-01 0:00:00,0.2056213362,-121.317479120341000,38.49280992
588,201001,282.0789779,2010-01-01 0:00:00,0.2413045224,-121.227647591929000,38.49280992
589,201002,283.342884,2010-02-01 0:00:00,0.104375949,-121.227647591929000,38.49280992
590,201003,284.2057262,2010-03-01 0:00:00,0.07657819362,-121.227647591929000,38.49280992
591,201004,285.2702228,2010-04-01 0:00:00,0.1171498317,-121.227647591929000,38.49280992
592,201005,288.9040568,2010-05-01 0:00:00,0.03648585448,-121.227647591929000,38.49280992
593,201006,295.8053516,2010-06-01 0:00:00,6.31E-04,-121.227647591929000,38.49280992
594,201007,296.4858435,2010-07-01 0:00:00,3.30E-05,-121.227647591929000,38.49280992
595,201008,294.9286181,2010-08-01 0:00:00,0.001454683474,-121.227647591929000,38.49280992
596,201009,295.7963641,2010-09-01 0:00:00,9.49E-04,-121.227647591929000,38.49280992
597,201010,291.151206,2010-10-01 0:00:00,0.09698804954,-121.227647591929000,38.49280992
598,201011,283.8703556,2010-11-01 0:00:00,0.1053028664,-121.227647591929000,38.49280992
599,201012,282.7522241,2010-12-01 0:00:00,0.2241546107,-121.227647591929000,38.49280992
600,201001,281.9489927,2010-01-01 0:00:00,0.2447820809,-121.137816063517000,38.49280992
601,201002,283.1267382,2010-02-01 0:00:00,0.1113289948,-121.137816063517000,38.49280992
602,201003,283.9652319,2010-03-01 0:00:00,0.08314798148,-121.137816063517000,38.49280992
603,201004,285.0160778,2010-04-01 0:00:00,0.1286008823,-121.137816063517000,38.49280992
604,201005,288.4567675,2010-05-01 0:00:00,0.04442932079,-121.137816063517000,38.49280992
605,201006,295.4563878,2010-06-01 0:00:00,9.20E-04,-121.137816063517000,38.49280992
606,201007,296.6680774,2010-07-01 0:00:00,3.11E-05,-121.137816063517000,38.49280992
